Case Number,Date of Crash,Crash Severity,Longitude,Latitude
20251511799,20251110,Property Damage Only,-91.5008255843,42.1615242455
20251511803,20251110,Property Damage Only,-92.7878367107,42.3869851998
20251511804,20251110,Property Damage Only,-94.9884443044,40.9877198677
20251511805,20251110,Property Damage Only,-91.3933129086,42.8546490377
20251511806,20251108,Property Damage Only,-93.2699677618,41.3563169215
20251511808,20251109,Property Damage Only,-90.6830966187,42.0897340456
20251511809,20251110,Property Damage Only,-90.7667377375,42.1280376695
20251511815,20251107,Property Damage Only,-91.1516888386,40.8472807588
20251511816,20251108,Property Damage Only,-91.3145277254,40.8348675385
20251511818,20251110,Property Damage Only,-91.327790192,40.8512658421
20251511819,20251103,Property Damage Only,-92.2431510727,42.4520566929
20251511821,20251107,Property Damage Only,-92.3765488124,42.6146127168
20251511822,20251106,Property Damage Only,-92.810099738,42.8382457226
20251511824,20251107,Property Damage Only,-95.7596056258,41.5643464095
20251511825,20251109,Property Damage Only,-95.8947707081,41.6093552746
20251511826,20251110,Property Damage Only,-91.4858018375,40.9872612137
20251511827,20251110,Property Damage Only,-90.6827767449,42.0835766418
20251511829,20251107,Property Damage Only,-95.4453660225,42.5036486035
20251511830,20251108,Property Damage Only,-95.4392097248,42.3319504712
20251511836,20251110,Suspected Minor Injury Crash,-93.6987182696,42.1073186757
20251511845,20251110,Property Damage Only,-91.5503736573,42.0021112357
20251511847,20251110,Property Damage Only,-91.6295173379,41.0615097234
20251511850,20251110,Property Damage Only,-91.3386671557,42.4701167456
20251511852,20251109,Property Damage Only,-95.3679750917,41.99349072
20251511853,20251110,Possible/Unknown Injury Crash,-96.310569608,42.583141958
20251511860,20251110,Property Damage Only,-92.5449787774,42.9218963787
20251511861,20251110,Property Damage Only,-90.9913386572,41.4824373944
20251511868,20251110,Property Damage Only,-91.3610489381,42.7773421547
20251511869,20251110,Property Damage Only,-91.3722671393,42.7434085895
20251511871,20251110,Property Damage Only,-92.6209778627,41.2781287225
20251511873,20251110,Property Damage Only,-92.9849675358,41.4300627133
20251511877,20251109,Property Damage Only,-90.4658026271,42.3136166462
20251511878,20251111,Property Damage Only,-92.3158349115,41.9639951717
20251511881,20251110,Property Damage Only,-90.532127131,41.6987270742
20251511882,20251111,Property Damage Only,-92.6332156975,42.5338596951
20251511883,20251111,Property Damage Only,-91.4936430311,42.8273410446
20251511895,20251110,Property Damage Only,-91.4940198887,40.6957879347
20251511896,20251110,Property Damage Only,-91.0258811033,41.4425769101
20251511897,20251025,Property Damage Only,-93.8947802149,40.6176882692
20251511898,20251105,Property Damage Only,-91.6367560174,41.7037629182
20251511899,20251111,Property Damage Only,-90.62895819,41.9476414535
20251511900,20251111,Property Damage Only,-93.8846119481,41.9666605866
20251511913,20251110,Property Damage Only,-93.4469110669,42.6876264187
20251511915,20251110,Property Damage Only,-93.0388812375,41.6227617086
20251511917,20251110,Property Damage Only,-90.5529230933,41.611036973
20251511920,20251109,Property Damage Only,-93.9659042209,42.0321583714
20251511924,20251104,Property Damage Only,-91.196862546,41.2428326717
20251511927,20251106,Property Damage Only,-95.8850458922,43.1272795781
20251511928,20251111,Property Damage Only,-93.7924588035,41.8779962862
20251511938,20251110,Property Damage Only,-92.3142705203,42.2542360452
20251511941,20251109,Property Damage Only,-90.6662153664,41.5845735237
20251511944,20251111,Property Damage Only,-90.5125503009,41.5748833629
20251511946,20251108,Property Damage Only,-92.7861934631,43.1273037378
20251511964,20251111,Property Damage Only,-94.145695969,42.4099152022
20251511968,20251111,Property Damage Only,-90.4764366695,42.1888920826
20251511971,20251111,Property Damage Only,-90.6203921599,41.9405295833
20251511972,20251111,Property Damage Only,-90.2339892809,41.8487611184
20251511974,20251107,Possible/Unknown Injury Crash,-96.6437001508,40.2330912513
20251511976,20251026,Property Damage Only,-91.5814823936,43.1580606087
20251511977,20251104,Property Damage Only,-91.7066441006,42.0807938635
20251511979,20251111,Property Damage Only,-94.1301679007,41.8356208352
20251511993,20251111,Property Damage Only,-95.0747001538,40.7423096444
20251512001,20251111,Property Damage Only,-96.223154464,42.1565151669
20251512002,20251111,Property Damage Only,-92.9102282336,43.119102726
20251512004,20251111,Property Damage Only,-94.206922143,42.4922661011
20251512005,20251111,Property Damage Only,-91.141907366,40.839466949
20251512012,20251111,Property Damage Only,-93.1614172933,43.1117031003
20251512015,20251111,Property Damage Only,-94.3383734609,42.0345435082
20251512017,20251111,Property Damage Only,-91.5556196606,41.9260101157
20251512019,20251111,Property Damage Only,-93.8074243922,41.5416059347
20251512020,20251111,Property Damage Only,-93.5290303978,41.6006271974
20251512025,20251111,Property Damage Only,-93.8013669707,41.7468035439
20251512028,20251108,Property Damage Only,-90.6198351637,41.5602055771
20251512030,20251111,Property Damage Only,-91.3852339743,43.0370649586
20251512031,20251112,Property Damage Only,-92.7535190106,42.0061821247
20251512032,20251111,Property Damage Only,-94.414196013,41.1176310298
20251512035,20251111,Property Damage Only,-96.2107806439,42.1384742435
20251512036,20251111,Property Damage Only,-90.918260509,41.5110217986
20251512037,20251111,Property Damage Only,-90.8280145585,41.515872965
20251512040,20251111,Property Damage Only,-91.0906137456,41.4568920387
20251512041,20251111,Property Damage Only,-90.8565130588,41.5194341238
20251512043,20251109,Property Damage Only,-93.5776558031,41.3877733234
20251512044,20251111,Property Damage Only,-93.5155502876,42.600379764
20251512045,20251112,Possible/Unknown Injury Crash,-93.7222672948,41.6524837095
20251512046,20251111,Property Damage Only,-93.202220864,42.9689086507
20251512048,20251110,Suspected Minor Injury Crash,-91.5788695676,41.6433460841
20251512050,20251112,Property Damage Only,-96.2079908265,42.133545564
20251512056,20251111,Property Damage Only,-96.3265352764,42.6337791548
20251512057,20251112,Property Damage Only,-93.7817971436,41.05895454
20251512062,20251111,Property Damage Only,-93.8512931216,41.6293799473
20251512071,20251111,Property Damage Only,-96.3262592477,42.4606488517
20251512079,20251111,Property Damage Only,-96.1185319164,42.4747792631
20251512085,20251106,Property Damage Only,-95.3339082645,41.6289364927
20251512089,20251110,Property Damage Only,-93.2455856473,41.8201396785
20251512090,20251111,Property Damage Only,-92.962320567,41.7027820572
20251512096,20251106,Property Damage Only,-93.6102106577,41.9927920161
20251512102,20251111,Property Damage Only,-93.6784359752,41.9915804669
20251512103,20251110,Property Damage Only,-94.593098682,42.3988962983
20251512122,20251109,Suspected Minor Injury Crash,-96.3363067441,42.4481102856
20251512136,20251112,Property Damage Only,-92.4811633933,41.0652127882
20251512137,20251112,Property Damage Only,-93.7602098642,41.1767157163
20251512142,20251112,Property Damage Only,-92.8942153119,41.1088684659
20251512143,20251102,Property Damage Only,-93.814549375,42.4433127113
20251512144,20251112,Property Damage Only,-96.3988090085,42.5644827119
20251512147,20251111,Property Damage Only,-92.6399869054,41.1934078934
20251512150,20251112,Property Damage Only,-93.8580001689,41.873850551
20251512151,20251106,Property Damage Only,-92.270650684,40.9002682436
20251512152,20251112,Property Damage Only,-93.8261132112,41.3489305244
20251512156,20251110,Property Damage Only,-96.1025701238,42.8080031689
20251512169,20251110,Property Damage Only,-92.4514141032,41.0487523423
20251512171,20251111,Property Damage Only,-92.4300072949,41.0928960754
20251512172,20251112,Property Damage Only,-93.4185034937,41.3723566106
20251512173,20251111,Property Damage Only,-93.9699026318,41.8347082824
20251512186,20251110,Property Damage Only,-92.688644555,41.24571433
20251512199,20251103,Property Damage Only,-91.9102510813,42.2611415267
20251512217,20251112,Property Damage Only,-92.3369663879,41.3361949455
20251512224,20251110,Property Damage Only,-91.8529686206,41.6804098871
20251512225,20251111,Property Damage Only,-92.1047609034,41.6923297709
20251512226,20251111,Property Damage Only,-92.2754226102,41.8443178581
20251512227,20251112,Property Damage Only,-91.8843249632,41.8034552917
20251512239,20251028,Property Damage Only,-91.6557370877,41.9269558806
20251512250,20251111,Property Damage Only,-95.9261558538,43.1860398436
20251512252,20251106,Property Damage Only,-91.7804626014,43.2888776261
20251512253,20251107,Property Damage Only,-91.8696630617,43.1178680896
20251512255,20251111,Property Damage Only,-91.855084101,43.407823146
20251512257,20251111,Property Damage Only,-91.8432919582,43.2478032218
20251512258,20251110,Property Damage Only,-91.8643849749,43.1692779478
20251512261,20251111,Property Damage Only,-91.0976955085,42.1017810806
20251512278,20251112,Property Damage Only,-95.6533026984,40.5850117475
20251512280,20251111,Property Damage Only,-94.1138499604,42.0346186207
20251512288,20251108,Property Damage Only,-93.3990964998,42.9805034131
20251512290,20251112,Property Damage Only,-92.6458978809,43.0198505561
20251512293,20251110,Property Damage Only,-92.3502610564,41.7465090745
20251512300,20251112,Property Damage Only,-96.57115602,43.4477345699
20251512301,20251112,Property Damage Only,-94.1954762635,42.4631264328
20251512303,20251112,Property Damage Only,-93.8974695453,41.3563318222
20251512314,20251111,Property Damage Only,-93.2122838388,42.8033016026
20251512322,20251109,Property Damage Only,-95.3752960841,41.3716552837
20251512325,20251112,Property Damage Only,-92.4101408765,41.073536889
20251512326,20251112,Property Damage Only,-91.4874965763,42.0481415772
20251512327,20251112,Property Damage Only,-91.5756507413,41.9764532981
20251512328,20251112,Property Damage Only,-91.7662465804,42.012101113
20251512329,20251112,Property Damage Only,-91.7975770052,42.1681168813
20251512331,20251112,Property Damage Only,-91.5650581239,40.8532099026
20251512332,20251112,Property Damage Only,-93.7005822509,40.7187554031
20251512339,20251112,Property Damage Only,-93.5289746494,40.7609737485
20251512341,20251112,Property Damage Only,-90.670301437,42.2019828932
20251512342,20251112,Property Damage Only,-93.6766168018,41.7428322032
20251512348,20251112,Property Damage Only,-94.4683769417,42.034592853
20251512349,20251104,Property Damage Only,-91.67589626,42.0478222846
20251512354,20251107,Property Damage Only,-90.5656789836,41.7069902861
20251512357,20251113,Property Damage Only,-90.6798322229,42.2909529556
20251512358,20251106,Property Damage Only,-93.4787267818,42.6372916635
20251512359,20251107,Property Damage Only,-91.6409349773,41.7050733808
20251512363,20251031,Property Damage Only,-93.6099058922,42.0063936228
20251512367,20251104,Property Damage Only,-91.4127581025,42.8155861124
20251512368,20251112,Property Damage Only,-91.3500553988,41.3720968694
20251512369,20251112,Property Damage Only,-91.038274057,41.5373064991
20251512371,20251112,Property Damage Only,-93.2526811352,43.148376929
20251512372,20251113,Property Damage Only,-94.017673406,41.4566650796
20251512373,20251110,Property Damage Only,-90.9780754975,42.3130640622
20251512375,20251112,Property Damage Only,-90.8995596845,42.5851555883
20251512376,20251112,Property Damage Only,-90.8263807912,42.4405069775
20251512377,20251111,Property Damage Only,-93.6209875922,42.0754774743
20251512391,20251106,Property Damage Only,-93.2009283059,43.1779343102
20251512392,20251112,Property Damage Only,-95.5428874806,41.2893184344
20251512393,20251113,Property Damage Only,-93.971366255,42.1677483111
20251512402,20251111,Property Damage Only,-93.058250234,41.7231475747
20251512403,20251112,Property Damage Only,-93.0583835906,41.8172529447
20251512404,20251112,Property Damage Only,-91.4400508107,40.4455207066
20251512406,20251112,Property Damage Only,-91.5645503459,40.6940201685
20251512414,20251111,Property Damage Only,-95.1488576036,41.4984834393
20251512415,20251112,Property Damage Only,-95.858099674,41.4940510006
20251512416,20251113,Property Damage Only,-93.4632734682,41.9504541335
20251512417,20251111,Property Damage Only,-91.4233704242,40.6004738941
20251512418,20251112,Property Damage Only,-91.3873112398,40.4621472449
20251512419,20251112,Suspected Minor Injury Crash,-91.2245230038,40.7204764015
20251512420,20251110,Property Damage Only,-91.4196006782,40.4330993278
20251512422,20251112,Property Damage Only,-91.3200988907,42.6301612892
20251512423,20251112,Property Damage Only,-91.465209864,42.4667122727
20251512424,20251111,Property Damage Only,-91.1904788022,41.7394095891
20251512425,20251106,Property Damage Only,-91.3388996093,41.6639960163
20251512426,20251106,Property Damage Only,-90.9189653058,41.7424307497
20251512427,20251107,Property Damage Only,-91.3525840517,41.9180703094
20251512428,20251107,Property Damage Only,-90.89959079,41.9419985841
20251512429,20251107,Property Damage Only,-91.1326411079,41.6653955177
20251512430,20251109,Property Damage Only,-91.0581422994,41.6407884522
20251512431,20251110,Property Damage Only,-91.1326592739,41.7013231587
20251512432,20251111,Property Damage Only,-91.3209044842,41.7864230833
20251512434,20251112,Property Damage Only,-94.6575410433,42.4499630863
20251512436,20251113,Property Damage Only,-96.3361704202,42.4485194641
20251512438,20251031,Property Damage Only,-94.4791665792,41.6813071805
20251512439,20251112,Property Damage Only,-92.2714148542,42.476060366
20251512442,20251113,Property Damage Only,-93.5823490115,41.243320472
20251512446,20251113,Property Damage Only,-95.1346013205,43.4222346555
20251512447,20251112,Property Damage Only,-92.4799614311,42.714874691
20251512449,20251112,Property Damage Only,-92.4503023282,42.7226520235
20251512465,20251022,Property Damage Only,-91.0377231009,41.0036252949
20251512466,20251106,Property Damage Only,-91.1515387932,40.7651267641
20251512467,20251112,Property Damage Only,-91.2280919404,40.8268431058
20251512469,20251112,Property Damage Only,-93.5833652904,41.8981270244
20251512471,20251104,Property Damage Only,-91.2902406474,41.2163527795
20251512472,20251111,Property Damage Only,-91.5527018419,40.9008970694
20251512475,20251104,Property Damage Only,-91.1967805048,41.197623757
20251512476,20251112,Property Damage Only,-91.1607727922,41.1782198511
20251512485,20251109,Property Damage Only,-92.6672056505,41.2794246306
20251512486,20251112,Property Damage Only,-92.6404391629,41.2371425524
20251512487,20251112,Property Damage Only,-92.6306040215,41.1717771708
20251512488,20251112,Property Damage Only,-92.6224386237,41.3809293567
20251512489,20251102,Property Damage Only,-92.4526301149,42.4990613949
20251512500,20251105,Property Damage Only,-95.3244702228,42.8512909334
20251512502,20251106,Property Damage Only,-95.0448007442,42.60463222
20251512507,20251113,Property Damage Only,-94.3353571249,41.0500498756
20251512508,20251113,Property Damage Only,-94.3355236711,41.0500479454
20251512509,20251107,Property Damage Only,-95.1484086148,42.353440431
20251512526,20251112,Property Damage Only,-92.9281546501,40.7398402733
20251512528,20251113,Property Damage Only,-90.6186163689,41.9393039641
20251512541,20251111,Property Damage Only,-92.103406616,42.4496168058
20251512546,20251110,Property Damage Only,-92.4556765484,42.5533088478
20251512548,20251107,Property Damage Only,-92.2206942344,42.4497177772
20251512549,20251106,Property Damage Only,-91.8033008579,41.9642547604
20251512558,20251113,Property Damage Only,-92.1931270153,43.0084770527
20251512564,20251113,Property Damage Only,-90.3549930403,41.7439930016
20251512578,20251113,Property Damage Only,-96.1938846333,42.5759491318
20251512583,20251112,Property Damage Only,-95.5016846533,42.3556654585
20251512587,20251113,Property Damage Only,-93.5262258282,41.7028624482
20251512589,20251113,Property Damage Only,-95.4337281034,41.0306598027
20251512590,20251113,Property Damage Only,-92.6816994815,41.9997728466
20251512593,20251113,Property Damage Only,-91.4159801587,42.0197255695
20251512595,20251113,Property Damage Only,-92.9914206337,40.6814949962
20251512596,20251112,Property Damage Only,-91.0389332658,41.5079466695
20251512597,20251113,Property Damage Only,-91.1945362577,41.3423977622
20251512600,20251113,Property Damage Only,-93.2602634095,42.8913107036
20251512608,20251113,Property Damage Only,-93.6613607892,42.7897014404
20251512609,20251113,Property Damage Only,-95.724893226,41.3457645973
20251512621,20251007,Property Damage Only,-91.9911055248,41.0063849513
20251512627,20251113,Property Damage Only,-92.352853836,41.6954898185
20251512631,20251113,Property Damage Only,-93.3080489377,40.9933721657
20251512633,20251112,Property Damage Only,-93.9018882988,42.0346787088
20251512641,20251113,Property Damage Only,-93.6998582786,42.8629739922
20251512647,20251106,Property Damage Only,-92.7273286426,41.7306029436
20251512650,20251113,Possible/Unknown Injury Crash,-91.0564435073,41.4528969823
20251512651,20251113,Property Damage Only,-94.1285019438,42.4500176209
20251512652,20251113,Property Damage Only,-93.6099287917,41.9506063307
20251512653,20251114,Property Damage Only,-93.6093920871,42.0651371215
20251512654,20251113,Property Damage Only,-91.248417479,40.6919436955
20251512655,20251113,Possible/Unknown Injury Crash,-91.5558801975,40.6373037016
20251512666,20251112,Property Damage Only,-93.4873233015,43.1084830068
20251512668,20251112,Property Damage Only,-91.8705361091,41.6871499645
20251512669,20251112,Property Damage Only,-91.8443350714,41.7593048567
20251512670,20251113,Property Damage Only,-92.265735391,41.8445625685
20251512674,20251113,Property Damage Only,-93.6668964134,41.190949763
20251512675,20251113,Property Damage Only,-93.5585791095,41.4088010774
20251512676,20251114,Property Damage Only,-93.558139517,41.4538767815
20251512680,20251113,Property Damage Only,-96.4277327474,42.8944713575
20251512681,20251113,Property Damage Only,-95.1245590453,43.4667306423
20251512687,20251109,Property Damage Only,-91.231233294,41.469210661
20251512689,20251112,Property Damage Only,-92.0028425027,43.3078260842
20251512691,20251112,Property Damage Only,-92.5257605788,41.1016263823
20251512693,20251113,Property Damage Only,-93.4425253022,41.266137983
20251512695,20251114,Property Damage Only,-92.7242977836,43.1343932552
20251512696,20251112,Property Damage Only,-93.1741556274,41.7788020532
20251512697,20251102,Property Damage Only,-91.4420981476,40.4487733902
20251512698,20251112,Property Damage Only,-91.4234970724,40.5996108228
20251512699,20251112,Property Damage Only,-92.9930451083,41.7763578334
20251512702,20251113,Property Damage Only,-91.5399488742,41.3073967164
20251512737,20251112,Property Damage Only,-92.5348566776,42.8176826924
20251512738,20251106,Property Damage Only,-92.3952679776,42.7149811577
20251512748,20251113,Property Damage Only,-94.4931523179,41.7836049245
20251512754,20251113,Property Damage Only,-91.3316930744,41.9182729666
20251512758,20251114,Property Damage Only,-91.7561645968,42.0658864913
20251512761,20251111,Property Damage Only,-91.5947963303,41.0617850977
20251512767,20251103,Property Damage Only,-92.7540079487,43.1272030523
20251512773,20251113,Property Damage Only,-91.1892678527,40.729963493
20251512774,20251113,Property Damage Only,-91.148241198,40.7772165266
20251512775,20251113,Property Damage Only,-91.1549742082,40.7531471769
20251512778,20251113,Property Damage Only,-93.7974365843,40.9811976823
20251512779,20251114,Property Damage Only,-92.6870958254,42.0935551886
20251512781,20251114,Property Damage Only,-91.3413036393,42.8771851782
20251512783,20251114,Property Damage Only,-92.670736034,41.9997058971
20251512784,20251115,Property Damage Only,-92.5239264409,40.6493886863
20251512785,20251115,Property Damage Only,-94.0420446902,41.322965664
20251512787,20251113,Property Damage Only,-92.4754351433,42.7954798169
20251512788,20251106,Property Damage Only,-91.5501336042,42.068475693
20251512789,20251114,Property Damage Only,-93.8511130878,41.3493248339
20251512791,20251114,Property Damage Only,-92.5741655523,42.9788311692
20251512792,20251114,Property Damage Only,-94.7846769485,40.5869243418
20251512793,20251114,Property Damage Only,-90.8540603052,42.1567402324
20251512805,20251108,Property Damage Only,-91.8125746682,42.1915270917
20251512810,20251111,Property Damage Only,-92.6458530901,41.3239852865
20251512811,20251114,Property Damage Only,-91.4046392294,40.9061137968
20251512813,20251114,Property Damage Only,-92.7175075171,43.0816259144
20251512816,20251114,Property Damage Only,-91.5342437248,40.9904726984
20251512819,20251114,Property Damage Only,-90.7625300971,42.4680588865
20251512829,20251114,Property Damage Only,-93.5199244989,41.5275744313
20251512831,20251114,Property Damage Only,-92.3799155846,40.7343773513
20251512833,20251114,Property Damage Only,-90.927936707,41.8552079389
20251512835,20251115,Property Damage Only,-95.9232349176,42.1338485899
20251512837,20251114,Property Damage Only,-90.2364606114,41.8445159075
20251512844,20251115,Property Damage Only,-91.5430142167,40.8440696112
20251512846,20251114,Property Damage Only,-91.4762965086,41.8723688549
20251512848,20251114,Property Damage Only,-93.1644915264,43.162720324
20251512850,20251114,Property Damage Only,-90.341057917,41.6792422602
20251512855,20251113,Property Damage Only,-90.9016097556,41.5171768725
20251512856,20251113,Property Damage Only,-91.0941725924,41.468236708
20251512857,20251113,Property Damage Only,-90.8165416963,41.5145928385
20251512858,20251115,Property Damage Only,-90.8124002015,41.5140997951
20251512860,20251115,Property Damage Only,-91.2492107701,41.7725452724
20251512862,20251114,Property Damage Only,-90.9883871215,41.485700292
20251512867,20251114,Property Damage Only,-92.0425252311,41.5828603296
20251512871,20251115,Property Damage Only,-92.5235846748,40.634243564
20251512874,20251114,Property Damage Only,-91.1075264579,40.7834558087
20251512879,20251114,Possible/Unknown Injury Crash,-93.5031168384,41.6770794945
20251512881,20251114,Property Damage Only,-95.8177097736,41.2201947232
20251512883,20251115,Property Damage Only,-90.6628041089,41.5381299949
20251512900,20251114,Property Damage Only,-94.3892877246,41.0711930548
20251512910,20251114,Property Damage Only,-92.6402928298,41.1898056835
20251512911,20251115,Property Damage Only,-91.4249088139,41.9794641887
20251512913,20251113,Property Damage Only,-92.7878559133,42.3884982519
20251512914,20251114,Property Damage Only,-92.9900018664,42.4623991729
20251512915,20251115,Property Damage Only,-95.7075088855,41.0732762019
20251512916,20251114,Property Damage Only,-92.6456998695,41.3125630294
20251512917,20251114,Property Damage Only,-90.5106370495,41.8077051986
20251512921,20251114,Property Damage Only,-92.925090702,42.4184439945
20251512922,20251115,Property Damage Only,-92.3357369591,43.0569940105
20251512923,20251115,Property Damage Only,-90.6765401989,42.163943589
20251512924,20251115,Property Damage Only,-93.1831090646,41.8973822142
20251512931,20251115,Property Damage Only,-91.1696519941,40.9319698407
20251512932,20251115,Property Damage Only,-91.1696403823,40.9336811164
20251512937,20251115,Property Damage Only,-93.6973080202,41.5306349144
20251512940,20251115,Property Damage Only,-90.6689335021,42.0452916954
20251512945,20251115,Suspected Minor Injury Crash,-92.9154461358,40.739813646
20251512947,20251114,Property Damage Only,-91.5227592925,41.668019865
20251512953,20251115,Property Damage Only,-90.6240659635,42.0587443936
20251512954,20251113,Property Damage Only,-93.7248810991,42.0224413318
20251512955,20251104,Property Damage Only,-90.2740354445,41.7912355573
20251512956,20251115,Property Damage Only,-93.6569544618,43.0096248946
20251512960,20251115,Property Damage Only,-91.5748666172,41.9764345587
20251512962,20251115,Property Damage Only,-90.6722970472,42.1799596394
20251512974,20251115,Property Damage Only,-91.562558358,42.0202861952
20251512978,20251112,Property Damage Only,-91.0754364996,42.5929737572
20251512979,20251113,Property Damage Only,-90.6945517675,42.4119587349
20251512980,20251113,Property Damage Only,-91.1095154342,42.4968955762
20251512981,20251113,Property Damage Only,-91.0836384566,42.3682179513
20251512982,20251114,Property Damage Only,-90.6273992839,42.4231772573
20251512984,20251110,Property Damage Only,-91.4464796424,40.4223651299
20251512985,20251115,Property Damage Only,-91.2782940293,40.6489470076
20251512986,20251116,Property Damage Only,-91.5644503282,40.5413175153
20251512996,20251114,Property Damage Only,-91.8469585815,41.7592411498
20251512997,20251114,Property Damage Only,-92.0068801747,41.7316155641
20251513000,20251114,Property Damage Only,-96.1439064858,42.8451700141
20251513001,20251115,Property Damage Only,-96.6059489174,42.7616375506
20251513003,20251116,Suspected Minor Injury Crash,-93.8465694807,41.17545574
20251513004,20251116,Property Damage Only,-95.1442208782,43.1344764745
20251513009,20251116,Property Damage Only,-93.7996447234,41.003594606
20251513011,20251116,Property Damage Only,-95.1281682263,43.1264561721
20251513012,20251114,Property Damage Only,-94.2908657286,42.7538973802
20251513013,20251115,Property Damage Only,-94.2508146157,42.6592991133
20251513020,20251115,Property Damage Only,-93.9637872653,42.5870934314
20251513023,20251115,Property Damage Only,-93.3512220896,42.9149496681
20251513040,20251111,Property Damage Only,-91.5513642477,41.4272478917
20251513042,20251116,Property Damage Only,-92.7292983745,42.357358034
20251513044,20251111,Property Damage Only,-93.7969953746,41.6148894208
20251513056,20251114,Property Damage Only,-91.5136536289,41.6784854676
20251513058,20251112,Property Damage Only,-95.6012639872,41.6460606948
20251513065,20251116,Property Damage Only,-90.7252942917,42.0897051174
20251513071,20251115,Property Damage Only,-90.7076254828,41.4797065362
20251513074,20251116,Property Damage Only,-93.7555372866,41.6096209508
20251513075,20251116,Property Damage Only,-93.3430941944,43.0684300907
20251513076,20251116,Property Damage Only,-93.2025270007,42.9500873449
20251513081,20251116,Property Damage Only,-90.5678390282,41.8556905462
20251513090,20251117,Property Damage Only,-92.462638213,41.6949747434
20251513092,20251114,Property Damage Only,-93.4388643899,43.1362430572
20251513094,20251116,Property Damage Only,-94.1882487414,42.4957753524
20251513095,20251116,Property Damage Only,-93.8333543255,42.6644388656
20251513098,20251116,Property Damage Only,-93.6770347899,41.5142185793
20251513105,20251113,Property Damage Only,-90.4881782877,41.5606636189
20251513107,20251117,Property Damage Only,-91.7835951908,41.9254996725
20251513108,20251116,Property Damage Only,-96.3609064343,42.5731927151
20251513116,20251115,Property Damage Only,-91.5648805297,40.6896642605
20251513118,20251115,Property Damage Only,-96.0321357255,42.4821783078
20251513120,20251114,Property Damage Only,-93.2543405655,43.1985750726
20251513122,20251114,Property Damage Only,-93.373142241,42.0078037257
20251513125,20251114,Property Damage Only,-91.3767482668,40.6428604711
20251513126,20251113,Property Damage Only,-93.4633027537,41.9411680858
20251513127,20251112,Property Damage Only,-93.6288025706,42.0037337886
20251513132,20251117,Property Damage Only,-93.8135188472,42.4961483208
20251513139,20251115,Property Damage Only,-92.3193527403,41.0758378819
20251513144,20251114,Property Damage Only,-91.417976049,42.6302762761
20251513145,20251114,Property Damage Only,-91.6991827777,42.4612046752
20251513146,20251115,Property Damage Only,-91.12601662,42.4708256594
20251513148,20251116,Property Damage Only,-91.5288741985,41.2212977566
20251513149,20251115,Property Damage Only,-92.8450352658,41.8195861258
20251513151,20251108,Property Damage Only,-96.3761901819,42.5254605326
20251513163,20251114,Possible/Unknown Injury Crash,-96.3268614806,42.5064105161
20251513174,20251116,Property Damage Only,-91.1249278034,41.6451850948
20251513177,20251116,Property Damage Only,-92.0077702944,43.3133977152
20251513181,20251115,Property Damage Only,-93.5741581277,42.4486594964
20251513183,20251113,Property Damage Only,-91.7016845303,42.985550926
20251513185,20251114,Property Damage Only,-91.5109773863,42.5709523375
20251513190,20251114,Property Damage Only,-93.5584925746,41.4475788409
20251513194,20251117,Property Damage Only,-91.4230686179,42.6724825612
20251513204,20251116,Property Damage Only,-95.5545016838,42.6693354486
20251513206,20251114,Property Damage Only,-91.4457585177,41.289787875
20251513210,20251115,Property Damage Only,-92.6343697963,41.3646280429
20251513214,20251114,Property Damage Only,-90.770651634,42.5328750832
20251513228,20251114,Property Damage Only,-95.5502342219,40.7504947614
20251513230,20251113,Property Damage Only,-93.2627259375,42.3607989022
20251513232,20251115,Property Damage Only,-93.0456953693,42.4600669678
20251513233,20251116,Property Damage Only,-93.070849202,42.4072611031
20251513235,20251115,Property Damage Only,-92.4063438384,42.7150571119
20251513237,20251111,Property Damage Only,-94.9939512644,42.6640716707
20251513238,20251112,Property Damage Only,-95.1736140223,42.8759212107
20251513242,20251110,Property Damage Only,-92.5373698924,42.7151029465
20251513243,20251111,Property Damage Only,-92.3374903977,42.6576474766
20251513244,20251114,Property Damage Only,-92.2191700903,42.6620622523
20251513245,20251115,Property Damage Only,-92.0916157875,43.2261285075
20251513249,20251108,Property Damage Only,-92.544772638,42.9049567664
20251513251,20251116,Property Damage Only,-92.9346723611,42.0033028455
20251513252,20251116,Property Damage Only,-92.7853427514,41.9115673455
20251513260,20251113,Property Damage Only,-93.9514971496,41.5425756957
20251513262,20251110,Property Damage Only,-93.1669255606,42.360852312
20251513264,20251117,Property Damage Only,-91.1671374339,41.6946010644
20251513266,20251114,Property Damage Only,-92.2704447882,42.7150735874
20251513267,20251113,Property Damage Only,-93.8438439556,41.5579898499
20251513268,20251116,Property Damage Only,-93.9684695121,41.8347113689
20251513269,20251116,Property Damage Only,-93.7993712342,41.5185134405
20251513272,20251106,Property Damage Only,-93.1558203692,41.6955669596
20251513273,20251107,Property Damage Only,-92.9845605902,41.6820797552
20251513277,20251116,Possible/Unknown Injury Crash,-93.3030488797,41.8159313159
20251513278,20251116,Property Damage Only,-93.7810363688,41.0700936135
20251513287,20251117,Property Damage Only,-94.8864579615,40.6704417428
20251513292,20251109,Property Damage Only,-91.6177209528,41.692979487
20251513295,20251115,Property Damage Only,-91.1475105229,40.7792045464
20251513298,20251115,Property Damage Only,-90.5513789258,41.590631805
20251513301,20251116,Property Damage Only,-91.5192316614,42.4640009168
